row_id,datetime,wind_speed_120m,p_empirical_mean_80_120,p_theory_mean_80_120,turbines_in_repair,layout_wake_risk_scalar_120m,high_wind_speed,pred_raw,high_wind_cap_base,high_wind_cap_final,high_wind_gate,high_wind_excess,pred_clipped,clip_delta
2079,2026-01-02 22:00:00,12.77,73.93903450497942,59.94076,3,0.9193003979471923,12.77,72.82466659819625,76.4496216405258,79.4496216405258,0.7830166492671985,0.0,72.82466659819625,0.0
2078,2026-01-02 23:00:00,11.7,69.2492818056191,53.50311238249999,3,1.0,11.7,72.69177327606178,74.86856230389999,77.86856230389999,0.3775406687981452,0.0,72.69177327606178,0.0
2077,2026-01-03 00:00:00,11.8,70.84274677806883,55.70500176592594,3,0.9866197095162821,11.8,72.95477388937366,75.15969364980312,78.15969364980312,0.4174297935376856,0.0,72.95477388937366,0.0
2076,2026-01-03 01:00:00,12.42,73.46734679356851,59.876059443240734,3,0.9598591285488463,12.42,73.07806052487972,76.10345765415373,79.10345765415373,0.6681877721681662,0.0,73.07806052487972,0.0
2075,2026-01-03 02:00:00,12.56,73.9873958223406,60.79419733342593,3,0.9330985475814104,12.56,73.38943547686314,76.23510882456502,79.23510882456502,0.7177510569577401,0.0,73.38943547686314,0.0
2074,2026-01-03 03:00:00,12.72,74.60624736801829,61.87634280157407,3,0.9598591285488463,12.72,73.13762221525118,76.38556730503507,79.38556730503507,0.7685247834990179,0.0,73.13762221525118,0.0
2073,2026-01-03 04:00:00,13.03,75.5534298187607,63.42251627249999,3,0.9464788380651283,13.03,73.63892333112037,76.87260943064608,79.87260943064608,0.8476989835498222,0.0,73.63892333112037,0.0
2072,2026-01-03 05:00:00,13.78,76.98156800777016,67.83238072009259,3,0.9048377213925525,13.78,73.44549050710283,77.4605,80.4605,0.9510453163836565,0.0,73.44549050710283,0.0
2071,2026-01-03 06:00:00,14.03,77.34482494022387,68.88916778740742,3,0.9464788380651283,14.03,72.5011456961125,77.4605,80.4605,0.9671795809332607,0.0,72.5011456961125,0.0
2070,2026-01-03 07:00:00,13.95,77.01652519975539,67.5123384375,3,0.9330985475814104,13.95,72.92845593186243,77.4605,80.4605,0.9626731126558704,0.0,72.92845593186243,0.0
2069,2026-01-03 08:00:00,14.02,77.0464139626465,67.5123384375,3,0.8765768952036945,14.02,72.33056268935968,77.4605,80.4605,0.9666463876729245,0.0,72.33056268935968,0.0
2068,2026-01-03 09:00:00,13.58,76.41976289561552,65.56598074074074,3,0.8200552428259787,13.58,73.61209403604457,77.38705107312437,80.38705107312437,0.9329762889271641,0.0,73.61209403604457,0.0
2067,2026-01-03 10:00:00,13.47,76.55752026174287,66.95802216074074,3,0.7358226439001117,13.47,74.60594304418144,77.33630231486623,80.33630231486623,0.9205614508160218,0.0,74.60594304418144,0.0
2066,2026-01-03 11:00:00,13.86,77.54299886558553,70.30994857842592,3,0.8200552428259787,13.86,74.5669726350687,77.4605,80.4605,0.9568927450589139,0.0,74.5669726350687,0.0
2065,2026-01-03 12:00:00,14.04,78.08512392717492,73.92154,3,0.9464788380651283,14.04,73.32285997413841,77.4605,80.4605,0.9677045353015494,0.0,73.32285997413841,0.0
2064,2026-01-03 13:00:00,14.43,78.61280732079376,77.70454592592594,3,0.9464788380651283,14.43,73.19538011479302,77.57908556775499,80.57908556775499,0.9828759666842724,0.0,73.19538011479302,0.0
2063,2026-01-03 14:00:00,14.41,78.41509075341374,76.16000304,3,0.9732394190325642,14.41,73.46062790778882,77.56505770169187,80.56505770169187,0.9823058157083049,0.0,73.46062790778882,0.0
2062,2026-01-03 15:00:00,13.63,76.94139647054865,68.64302387657406,3,0.9464788380651283,13.63,74.65780069032895,77.41011869051444,80.41011869051444,0.9380029718624232,0.0,74.65780069032895,0.0
2061,2026-01-03 16:00:00,13.61,76.66960855786311,67.5123384375,3,0.9732394190325642,13.61,74.95225277575152,77.40089164355841,80.40089164355841,0.936035989292029,0.0,74.95225277575152,0.0
2060,2026-01-03 17:00:00,14.41,77.68572825606338,70.4800208475,3,0.9784600114368847,14.41,74.81250404523725,77.56505770169187,80.56505770169187,0.9823058157083049,0.0,74.81250404523725,0.0
2059,2026-01-03 18:00:00,15.53,78.91441333345195,79.695,3,0.9569200228737692,15.53,75.09805895320159,78.00430153524896,81.00430153524896,0.9972222525399536,0.0,75.09805895320159,0.0
2058,2026-01-03 19:00:00,15.81,79.15357481242147,79.695,3,0.8924507673021731,15.81,76.08231450214649,78.12671729263587,81.12671729263587,0.9982562986690452,0.0,76.08231450214649,0.0
2057,2026-01-03 20:00:00,16.19,79.2693230452206,79.695,3,0.8387515060121347,16.19,76.16393427703306,77.80423686599342,80.80423686599342,0.9990736515619443,0.0,76.16393427703306,0.0
2056,2026-01-03 21:00:00,17.08,79.35211144276576,79.695,3,0.7554082026846975,17.08,76.41867279067965,78.44482632493484,81.44482632493484,0.9997896792916311,0.0,76.41867279067965,0.0
2055,2026-01-03 22:00:00,18.26,81.20354761904761,79.695,3,0.6989145300022797,18.26,76.57088225882426,79.1125,82.1125,0.9999705660788378,0.0,76.57088225882426,0.0
2054,2026-01-03 23:00:00,17.83,80.51027593000805,79.695,3,0.6706676936610707,17.83,75.28944594923307,79.1125,82.1125,0.9999397330643471,0.0,75.28944594923307,0.0
2053,2026-01-04 00:00:00,18.12,81.20354761904761,79.695,3,0.6356102042655531,18.12,73.65888441079672,79.1125,82.1125,0.9999628310628971,0.0,73.65888441079672,0.0
2052,2026-01-04 01:00:00,17.17,79.42265037297929,79.695,3,0.44033954141926773,17.17,71.97799728953201,78.47376941789747,81.47376941789747,0.9998189699852449,0.0,71.97799728953201,0.0
2051,2026-01-04 02:00:00,16.03,79.27906848187226,79.695,3,0.3873740013882802,16.03,66.49090437530896,77.94001809826393,80.94001809826393,0.9987908969814249,0.0,66.49090437530896,0.0
2050,2026-01-04 03:00:00,12.62,74.97746454903358,65.7182981725926,3,0.04532454471439599,12.62,54.26924245917418,76.29153075474129,79.29153075474129,0.7375616214876247,0.0,54.26924245917418,0.0
2049,2026-01-04 04:00:00,8.77,53.48036659120739,28.72069748675926,3,0.08724870877735223,8.77,28.22430186243202,58.815234086083365,61.815234086083365,0.0045714935643835835,0.0,28.22430186243202,0.0
2048,2026-01-04 05:00:00,5.32,14.286540463366784,5.2971402733333335,3,0.12963823224657936,5.32,20.06552334082407,20.63979030309686,23.63979030309686,1.4616669264118289e-05,0.0,20.06552334082407,0.0
2047,2026-01-04 06:00:00,5.02,10.64314748754962,3.535177433333333,3,0.1845737334879795,5.02,17.13547353573372,17.980719381343555,20.980719381343555,8.865509038982013e-06,0.0,17.13547353573372,0.0
2046,2026-01-04 07:00:00,5.45,11.959435685247094,4.3381863382407415,3,0.16626189974084613,5.45,10.935091168607224,21.92480788837897,24.92480788837897,1.815281669207416e-05,0.0,10.935091168607224,0.0
2045,2026-01-04 08:00:00,4.46,7.1717446826029185,1.8881120133333338,3,0.1845737334879795,4.46,6.176767528194703,13.973214627861896,16.973214627861896,3.4862979189542794e-06,0.0,6.176767528194703,0.0
2044,2026-01-04 09:00:00,3.24,1.759813512001306,0.1642678400000001,3,0.3778458106028028,3.24,3.3338057416761147,7.119407648199606,10.119407648199605,4.5635242853276525e-07,0.0,3.3338057416761147,0.0
2043,2026-01-04 10:00:00,1.91,0.0,0.0,3,0.9048377213925528,1.91,1.6114989598133533,4.684665987182611,7.684665987182611,4.9729539891393966e-08,0.0,1.6114989598133533,0.0
2042,2026-01-04 11:00:00,1.56,0.0,0.0,3,0.30196588236691685,1.56,2.2930579456527354,4.612001817629944,7.612001817629944,2.7750831652298882e-08,0.0,2.2930579456527354,0.0
2041,2026-01-04 12:00:00,1.9,0.0,0.0,3,0.09589151337841059,1.9,2.0000410410698093,4.679949506048237,7.679949506048237,4.890758293506932e-08,0.0,2.0000410410698093,0.0
2040,2026-01-04 13:00:00,3.26,1.7847543863834108,0.17911406740740718,3,0.08724870877735226,3.26,6.41637763771577,7.174699667193049,10.17469966719305,4.7182053860190224e-07,0.0,6.41637763771577,0.0
2039,2026-01-04 14:00:00,5.51,13.87132859057326,5.101493452407407,3,0.0952104946595623,5.51,10.733277015462921,22.517892927739947,25.517892927739947,2.0061926788043126e-05,0.0,10.733277015462921,0.0
2038,2026-01-04 15:00:00,4.75,10.236591252262865,3.2005748133333336,3,0.08836710258183171,4.75,22.79853283866562,15.694994359956294,18.694994359956294,5.652916302332742e-06,4.103538478709325,22.798515440945945,-1.739771967379511e-05
2037,2026-01-04 16:00:00,7.43,29.246429410742714,13.403668423240738,3,0.09988873309943509,7.43,38.27037505661767,43.59076177760227,46.59076177760227,0.0004919375771244058,0.0,38.27037505661767,0.0
2036,2026-01-04 17:00:00,9.84,53.51915509447165,30.93718914,3,0.09988873309943509,9.84,56.23699616005426,66.85644748441881,69.85644748441881,0.02659699357686584,0.0,56.23699616005426,0.0
2035,2026-01-04 18:00:00,10.94,62.02327628829707,41.85696618074074,3,0.09988873309943509,10.94,63.07292399712805,72.46007903736626,75.46007903736626,0.14595735144380442,0.0,63.07292399712805,0.0
2034,2026-01-04 19:00:00,12.78,74.18901394731442,60.59521009259258,3,0.11574067089275408,12.78,67.56463280706699,76.46589040168428,79.46589040168428,0.7858349830425584,0.0,67.56463280706699,0.0
2033,2026-01-04 20:00:00,12.37,66.21298527342617,52.51304431999999,3,0.32100409912304045,12.37,67.8570095859438,76.05643937900683,79.05643937900683,0.6494600548511673,0.0,67.8570095859438,0.0
2032,2026-01-04 21:00:00,14.63,73.67731228057983,58.2407461075,3,0.9464788380651283,14.63,72.1287192072755,77.71936422838614,80.71936422838614,0.9876702437598304,0.0,72.1287192072755,0.0
2031,2026-01-04 22:00:00,16.14,77.68317426209848,70.8220235300926,3,0.7554082026846975,16.14,76.6520158575383,77.84666850107796,80.84666850107796,0.9989932291799144,0.0,76.6520158575383,0.0
2030,2026-01-04 23:00:00,16.1,79.27614659373472,79.695,3,0.6005527148700355,16.1,77.57481632055598,77.88061380914559,80.88061380914559,0.9989238979876923,0.0,77.57481632055598,0.0
2029,2026-01-05 00:00:00,17.71,79.72434172687184,79.695,3,0.4557181016186316,17.71,77.05475902311804,79.03365896705473,82.03365896705473,0.9999263907807551,0.0,77.05475902311804,0.0
2028,2026-01-05 01:00:00,18.02,80.9738463487251,79.695,3,0.4073058012095747,18.02,77.82193698765658,79.1125,82.1125,0.9999560903851119,0.0,77.82193698765658,0.0
2027,2026-01-05 02:00:00,17.61,79.58474031226717,79.695,3,0.3674422015669857,17.61,76.75025039928202,78.91352025018577,81.91352025018577,0.999913042143232,0.0,76.75025039928202,0.0
2026,2026-01-05 03:00:00,16.71,79.44692857142857,79.695,3,0.2714244938433098,16.71,76.24889641320594,78.2962370384879,81.2962370384879,0.9996103998791612,0.0,76.24889641320594,0.0
2025,2026-01-05 04:00:00,14.65,79.04128541563878,79.695,3,0.25615379958150625,14.65,74.97597143355956,77.73339209444926,80.73339209444926,0.9880696387888298,0.0,74.97597143355956,0.0
2024,2026-01-05 05:00:00,13.67,78.18313899028566,78.49270352,3,0.04744148003676391,13.67,70.05240850361534,77.42857278442649,80.42857278442649,0.9417685158001033,0.0,70.05240850361534,0.0
2023,2026-01-05 06:00:00,12.27,75.70023640268445,70.4800208475,3,0.08393611292253844,12.27,57.597568467741695,75.96240282871305,78.96240282871305,0.6106392339492218,0.0,57.597568467741695,0.0
2022,2026-01-05 07:00:00,9.69,57.79595780532006,33.933793877499994,3,0.09213695943551345,9.69,36.52730317142275,65.66295560594337,68.66295560594337,0.020836344518680404,0.0,36.52730317142275,0.0
